id,name,lat,long,updatedDate,numBikes,numEmptyDocks,installed,locked,installedDate
471,"Hewison Street, Old Ford",51.533283,-0.028155,2020-10-05 13:19:00,14,5,true,false,2012-01-17 09:01:00
472,"Malmesbury Road, Bow",51.529452,-0.027616,2020-10-05 13:19:00,6,15,true,false,2012-01-17 09:06:00
473,"Millharbour, Millwall",51.496137,-0.019355,2020-10-05 13:19:00,11,7,true,false,2012-01-17 16:09:00
475,"Lightermans Road, Millwall",51.499041,-0.020157,2020-10-05 13:19:00,8,19,true,false,2012-01-17 18:38:00
476,"Stebondale Street, Cubitt Town",51.489096,-0.009205,2020-10-05 13:19:00,15,12,true,false,2012-01-19 08:35:00
477,"Spindrift Avenue, Millwall",51.49109,-0.018716,2020-10-05 13:19:00,5,27,true,false,2012-01-19 09:03:00
478,"Stepney Green Station, Stepney",51.521889,-0.04667,2020-10-05 13:19:00,7,13,true,false,2012-01-19 09:33:00
479,"Pott Street, Bethnal Green",51.527152,-0.058005,2020-10-05 13:19:00,15,2,true,false,2012-01-19 09:44:00
480,"Flamborough Street, Limehouse",51.5128711,-0.0389866,2020-10-05 13:19:00,5,15,true,false,2012-01-19 12:17:00
481,"Saunders Ness Road, Cubitt Town",51.487129,-0.0090011,2020-10-05 13:19:00,18,8,true,false,2012-01-19 18:08:00
482,"Exhibition Road Museums 2, South Kensington",51.495947,-0.17368958,2020-10-05 13:19:00,13,1,true,false,2012-01-19 18:12:00
483,"Albert Gardens, Stepney",51.51328,-0.047784,2020-10-05 13:19:00,5,27,true,false,2012-01-20 19:38:00
484,"Bromley High Street, Bow",51.528828,-0.013258,2020-10-05 13:19:00,19,5,true,false,2012-01-23 17:29:00
485,"Old Ford Road, Bethnal Green",51.531127,-0.048017,2020-10-05 13:19:00,0,24,true,false,2012-01-22 18:04:00
487,"Canton Street, Poplar",51.511811,-0.025626,2020-10-05 13:19:00,3,18,true,false,2012-01-30 15:21:00
488,"Reardon Street, Wapping",51.506946,-0.058681,2020-10-05 13:19:00,10,10,true,false,2012-01-22 17:56:00
489,"Christian Street, Whitechapel",51.513074,-0.064094,2020-10-05 13:19:00,12,21,true,false,2012-01-20 19:32:00
490,"Pennington Street, Wapping",51.508622,-0.065006,2020-10-05 13:19:00,10,33,true,false,1970-01-01 01:00:00
491,"Queen Mary's, Mile End",51.522507,-0.041378,2020-10-05 13:19:00,40,3,true,false,2012-01-22 18:17:00
492,"Maplin Street, Mile End",51.525501,-0.032267204,2020-10-05 13:19:00,7,29,true,false,2012-01-22 18:22:00
494,"South Quay East, Canary Wharf",51.50196,-0.016251,2020-10-05 13:19:00,6,30,true,false,2012-01-24 19:27:00
495,"Bow Church Station, Bow",51.528169,-0.018703,2020-10-05 13:19:00,24,12,true,false,2012-01-23 17:41:00
496,"Devons Road, Bow",51.52512,-0.015578,2020-10-05 13:19:00,8,31,true,false,2012-01-24 10:27:00
497,"Merchant Street, Bow",51.526149,-0.027396845,2020-10-05 13:19:00,16,9,true,false,2012-01-24 09:47:00
498,"Bow Road Station, Bow",51.527058,-0.025296,2020-10-05 13:19:00,8,33,true,false,2012-01-24 09:51:00
499,"Furze Green, Bow",51.519265,-0.021345,2020-10-05 13:19:00,5,30,true,false,2012-01-24 12:26:00
500,"Ansell House, Stepney",51.519806,-0.055731,2020-10-05 13:19:00,18,22,true,false,2012-01-24 18:34:00
501,"Cephas Street, Bethnal Green",51.522561,-0.054883,2020-10-05 13:19:00,7,16,true,false,2012-01-24 18:37:00
502,"Bonner Gate, Victoria Park",51.53341,-0.049591815,2020-10-05 13:19:00,7,13,true,false,2019-07-24 09:44:00
503,"Cleveland Way, Stepney",51.520893,-0.051394,2020-10-05 13:19:00,24,11,true,false,2012-01-25 12:02:00
504,"St. John's Park, Cubitt Town",51.496454,-0.009506,2020-10-05 13:19:00,13,17,true,false,2012-01-30 15:37:00
505,"Ackroyd Drive, Bow",51.520398,-0.026768,2020-10-05 13:19:00,8,20,true,false,2012-01-30 15:31:00
506,"Bell Lane, Liverpool Street",51.517475,-0.075855,2020-10-05 13:19:00,7,15,true,false,2012-01-30 15:51:00
507,"Clarkson Street, Bethnal Green",51.528692,-0.059091,2020-10-05 13:19:00,3,26,true,false,2012-01-30 15:47:00
508,"Fournier Street, Whitechapel",51.519362,-0.074431,2020-10-05 13:19:00,2,15,true,false,2012-01-30 15:43:00
509,"Fore Street, Guildhall",51.517842,-0.090075,2020-10-05 13:19:00,12,6,true,false,2012-01-30 15:42:00
510,"Westferry DLR, Limehouse",51.509303,-0.025996,2020-10-05 13:19:00,0,38,true,false,1970-01-01 01:00:00
511,"Sutton Street, Shadwell",51.511066,-0.053558,2020-10-05 13:19:00,0,30,true,false,2012-01-30 15:39:00
512,"Pritchard's Road, Bethnal Green",51.532091,-0.06142,2020-10-05 13:19:00,16,14,true,false,2012-02-01 16:10:00
513,"Watney Market, Stepney",51.5142228,-0.055656,2020-10-05 13:19:00,11,38,true,false,1970-01-01 01:00:00
514,"Portman Square, Marylebone",51.516204,-0.155525,2020-10-05 13:19:00,11,6,true,false,2012-02-02 16:52:00
515,"Russell Gardens, Olympia",51.500088,-0.211316,2020-10-05 13:19:00,2,22,true,false,1970-01-01 01:00:00
516,"Chrisp Street Market, Poplar",51.5112,-0.014438,2020-10-05 13:19:00,12,5,true,false,2012-02-02 17:07:00
517,"Ford Road, Old Ford",51.532513,-0.033085,2020-10-05 13:19:00,5,11,true,false,2012-01-17 09:01:00
518,"Antill Road, Mile End",51.528224,-0.037471,2020-10-05 13:19:00,4,26,true,false,1970-01-01 01:00:00
519,"Teviot Street, Poplar",51.518811,-0.011662,2020-10-05 13:19:00,5,28,true,false,1970-01-01 01:00:00
520,"Bancroft Road, Bethnal Green",51.526041,-0.047218,2020-10-05 13:19:00,12,8,true,false,1970-01-01 01:00:00
521,"Driffield Road, Old Ford",51.534137,-0.037366,2020-10-05 13:19:00,2,16,true,false,1970-01-01 01:00:00
522,"Clinton Road, Mile End",51.525941,-0.036017,2020-10-05 13:19:00,26,9,true,false,1970-01-01 01:00:00
523,"Langdon Park, Poplar",51.51549,-0.013475,2020-10-05 13:19:00,19,4,true,false,1970-01-01 01:00:00
524,"Lancaster Gate , Bayswater",51.511654,-0.179668,2020-10-05 13:19:00,19,14,true,false,2012-02-06 07:58:00
526,"Lancaster Drive, Blackwall",51.503143,-0.008428,2020-10-05 13:19:00,3,22,true,false,1970-01-01 01:00:00
527,"Hansard Mews, Holland Park",51.503802,-0.215808,2020-10-05 13:19:00,20,0,true,false,2012-02-09 08:48:00
528,"Clarges Street, Mayfair",51.507326,-0.145827,2020-10-05 13:19:00,14,2,true,false,2012-02-09 08:58:00
529,"Manresa Road, Chelsea",51.486892,-0.170983,2020-10-05 13:19:00,12,5,true,false,1970-01-01 01:00:00
530,"Newby Place, Poplar",51.508896,-0.012413,2020-10-05 13:19:00,15,2,true,false,1970-01-01 01:00:00
531,"Twig Folly Bridge, Mile End",51.530326,-0.042744,2020-10-05 13:19:00,5,15,true,false,2012-02-09 09:14:00
532,"Jubilee Plaza, Canary Wharf",51.50357,-0.020068,2020-10-05 13:19:00,17,44,true,false,2012-02-10 15:06:00
533,"Wellington Row, Bethnal Green",51.528222,-0.069743,2020-10-05 13:19:00,6,26,true,false,1970-01-01 01:00:00
534,"Goldsmith's Row, Haggerston",51.531864,-0.066035,2020-10-05 13:19:00,15,10,true,false,1970-01-01 01:00:00
535,"Gloucester Avenue, Camden Town",51.537349,-0.147154,2020-10-05 13:19:00,9,14,true,false,1970-01-01 01:00:00
536,"Queensbridge Road, Haggerston",51.53385,-0.06992,2020-10-05 13:19:00,27,6,true,false,1970-01-01 01:00:00
537,"Old Montague Street, Whitechapel",51.51793,-0.067937,2020-10-05 13:19:00,0,18,true,false,2012-02-27 14:28:00
538,"Naval Row, Blackwall",51.508981,-0.00699,2020-10-05 13:19:00,13,7,true,false,1970-01-01 01:00:00
539,"Hoxton Station, Hoxton",51.531091,-0.075901,2020-10-05 13:19:00,12,8,true,false,1970-01-01 01:00:00
540,"Albany Street, The Regent's Park",51.528302,-0.144466,2020-10-05 13:19:00,5,21,true,false,1970-01-01 01:00:00
541,"Green Park Station, Mayfair",51.506613,-0.142844,2020-10-05 13:19:00,9,16,true,false,1970-01-01 01:00:00
542,"Salmon Lane, Limehouse",51.514115,-0.033828,2020-10-05 13:19:00,21,8,true,false,1970-01-01 01:00:00
543,"Lansdowne Walk, Ladbroke Grove",51.509591,-0.204666,2020-10-05 13:19:00,5,16,true,false,1970-01-01 01:00:00
544,"Percival Street, Finsbury",51.526153,-0.102208,2020-10-05 13:19:00,8,13,true,false,1970-01-01 01:00:00
545,"Arlington Road, Camden Town",51.539957,-0.145246,2020-10-05 13:19:00,22,0,true,false,1970-01-01 01:00:00
546,"New Fetter Lane, Holborn",51.517428,-0.107987,2020-10-05 13:19:00,7,14,true,false,1970-01-01 01:00:00
547,"East India DLR, Blackwall",51.509474,-0.002275,2020-10-05 13:19:00,10,40,true,false,1970-01-01 01:00:00
548,"Westminster Bridge Road, Elephant & Castle",51.498386,-0.107913,2020-10-05 13:19:00,16,10,true,false,1970-01-01 01:00:00
549,"Gaywood  Street, Elephant & Castle",51.49605,-0.104193,2020-10-05 13:19:00,19,24,true,false,1970-01-01 01:00:00
550,"Harford Street, Mile End",51.521564,-0.039264,2020-10-05 13:19:00,10,13,true,false,1970-01-01 01:00:00
551,"Import Dock, Canary Wharf",51.505772,-0.016460175,2020-10-05 13:19:00,32,4,true,false,2012-02-24 08:22:00
552,"Watney Street, Shadwell",51.511542,-0.056667,2020-10-05 13:19:00,0,25,true,false,1970-01-01 01:00:00
553,"Regent's Row , Haggerston",51.535678,-0.062546,2020-10-05 13:19:00,7,17,true,false,1970-01-01 01:00:00
554,"Aberfeldy Street, Poplar",51.513548,-0.005659,2020-10-05 13:19:00,0,16,true,false,1970-01-01 01:00:00
556,"Heron Quays DLR, Canary Wharf",51.502661,-0.021596,2020-10-05 13:19:00,3,23,true,false,1970-01-01 01:00:00
557,"King Edward Street, St Pauls",51.51601,-0.0985,2020-10-05 13:19:00,10,9,true,false,1970-01-01 01:00:00
558,"Page Street, Westminster",51.493978,-0.127554,2020-10-05 13:19:00,4,20,true,false,2014-05-09 12:32:00
559,"Abbotsbury Road, Holland Park",51.501391,-0.205991,2020-10-05 13:19:00,2,22,true,false,1970-01-01 01:00:00
560,"Ladbroke Grove Central, Ladbroke Grove",51.511624,-0.205921,2020-10-05 13:19:00,13,8,true,false,1970-01-01 01:00:00
561,"Rectory Square, Stepney",51.518369,-0.043371,2020-10-05 13:19:00,4,17,true,false,2012-02-29 08:19:00
562,"Bury Place, Holborn",51.51746,-0.12335,2020-10-05 13:19:00,8,13,true,false,2012-02-29 08:17:00
563,"Preston's Road, Cubitt Town",51.499286,-0.009152,2020-10-05 13:19:00,9,14,true,false,1970-01-01 01:00:00
564,"Somerset House, Strand",51.509943,-0.117619,2020-10-05 13:19:00,25,14,true,false,1970-01-01 01:00:00
565,"Selby Street, Whitechapel",51.521905,-0.063386,2020-10-05 13:19:00,7,10,true,false,1970-01-01 01:00:00
566,"Westfield Ariel Way, White City",51.509158,-0.224103,2020-10-05 13:19:00,29,12,true,false,2012-03-05 08:59:00
568,"Bishop's Bridge Road West, Bayswater",51.51616,-0.18697,2020-10-05 13:19:00,1,15,true,false,1970-01-01 01:00:00
569,"Pitfield Street Central, Hoxton",51.53213,-0.08299,2020-10-05 13:19:00,6,23,true,false,1970-01-01 01:00:00
570,"Upper Bank Street, Canary Wharf",51.503083,-0.017676,2020-10-05 13:19:00,33,2,true,false,2012-03-03 11:13:00
571,"Westfield Southern Terrace ,Shepherd's Bush",51.506256,-0.218337,2020-10-05 13:19:00,27,1,true,false,2012-03-01 16:43:00
572,"Greenland Road, Camden Town",51.539099,-0.141728,2020-10-05 13:19:00,26,10,true,false,1970-01-01 01:00:00
573,"Limerston Street, West Chelsea",51.485587,-0.18119,2020-10-05 13:19:00,17,1,true,false,2012-03-15 07:21:00
574,"Eagle Wharf Road, Hoxton",51.53356,-0.09315,2020-10-05 13:19:00,28,14,true,false,2012-04-05 10:36:00
576,"Alpha Grove, Millwall",51.497304,-0.022793,2020-10-05 13:19:00,2,20,true,false,1970-01-01 01:00:00
577,"Globe Town Market, Bethnal Green",51.528869,-0.047548,2020-10-05 13:19:00,5,14,true,false,1970-01-01 01:00:00
578,"Hollybush Gardens, Bethnal Green",51.527607,-0.057133,2020-10-05 13:19:00,13,16,true,false,2012-02-28 15:58:00
579,"Queen Street 2, Bank",51.511246,-0.093051,2020-10-05 13:19:00,10,23,true,false,1970-01-01 01:00:00
580,"Doddington Grove, Kennington",51.48692917,-0.102996299,2020-10-05 13:19:00,23,11,true,false,2014-02-12 12:35:00
581,"New Cavendish Street, Marylebone",51.519167,-0.147983,2020-10-05 13:19:00,5,13,true,false,2012-03-16 07:39:00
583,"Abingdon Green, Westminster",51.497622,-0.125978,2020-10-05 13:19:00,16,4,true,false,1970-01-01 01:00:00
584,"Ilchester Gardens, Bayswater",51.51244,-0.19096,2020-10-05 13:19:00,6,11,true,false,1970-01-01 01:00:00
586,"Mudchute DLR, Cubitt Town",51.490645,-0.014582,2020-10-05 13:19:00,23,7,true,false,2012-03-15 07:40:00
587,"Monument Street, Monument",51.50964,-0.08497,2020-10-05 13:19:00,11,10,true,false,2012-03-22 08:52:00
588,"Hoxton Street, Hoxton",51.52959,-0.0801,2020-10-05 13:19:00,19,6,true,false,2012-03-05 08:57:00
589,"Drayton Gardens, West Chelsea",51.487196,-0.179369,2020-10-05 13:19:00,12,6,true,false,1970-01-01 01:00:00
590,"Greenberry Street, St.John's Wood",51.53256,-0.16862,2020-10-05 13:19:00,6,20,true,false,1970-01-01 01:00:00
592,"Bishop's Bridge Road East, Bayswater",51.5171,-0.18377,2020-10-05 13:19:00,3,17,true,false,1970-01-01 01:00:00
593,"Northdown Street, King's Cross",51.531066,-0.11934,2020-10-05 13:19:00,5,16,true,false,1970-01-01 01:00:00
594,"Kingsway Southbound, Strand",51.513875,-0.117774,2020-10-05 13:19:00,19,14,true,false,2012-03-14 07:38:00
595,"Hammersmith Road, Hammersmith",51.493267,-0.21985,2020-10-05 13:19:00,16,6,true,false,1970-01-01 01:00:00
596,"Parson's Green , Parson's Green",51.472817,-0.199783,2020-10-05 13:19:00,11,9,true,false,1970-01-01 01:00:00
597,"Fulham Park Road, Fulham",51.473471,-0.20782,2020-10-05 13:19:00,25,2,true,false,1970-01-01 01:00:00
598,"Southerton Road, Hammersmith",51.494499,-0.228188,2020-10-05 13:19:00,31,6,true,false,2017-08-01 00:45:00
599,"Manbre Road, Hammersmith",51.485743,-0.223616,2020-10-05 13:19:00,11,17,true,false,1970-01-01 01:00:00
600,"South Lambeth Road, Vauxhall",51.481747,-0.124642,2020-10-05 13:19:00,10,10,true,false,1970-01-01 01:00:00
601,"BBC White City, White City",51.514767,-0.225787,2020-10-05 13:19:00,27,8,true,false,1970-01-01 01:00:00
602,"Union Grove, Wandsworth Road",51.472993,-0.133972,2020-10-05 13:19:00,19,26,true,false,1970-01-01 01:00:00
603,"Caldwell Street, Stockwell",51.477839,-0.116493,2020-10-05 13:19:00,18,25,true,false,1970-01-01 01:00:00
604,"St Martins Close, Camden Town",51.538792,-0.138535,2020-10-05 13:19:00,13,4,true,false,1970-01-01 01:00:00
605,"Seymour Place, Marylebone",51.520331,-0.163667,2020-10-05 13:19:00,5,21,true,false,1970-01-01 01:00:00
606,"Addison Road, Holland Park",51.504199,-0.210941,2020-10-05 13:19:00,14,12,true,false,1970-01-01 01:00:00
607,"Putney Bridge Station, Fulham",51.468814,-0.210279,2020-10-05 13:19:00,13,6,true,false,1970-01-01 01:00:00
608,"Colet Gardens, Hammersmith",51.491093,-0.216493,2020-10-05 13:19:00,1,29,true,false,1970-01-01 01:00:00
609,"Sugden Road, Clapham",51.46512358,-0.157788279,2020-10-05 13:19:00,2,16,true,false,2013-09-25 12:53:00
610,"Danvers Street, West Chelsea",51.48256792,-0.172078187,2020-10-05 13:19:00,11,10,true,false,2013-09-25 13:51:00
611,"Princedale Road , Holland Park",51.50646524,-0.208486599,2020-10-05 13:19:00,2,18,true,false,2013-09-26 14:59:00
612,"Wandsworth Rd, Isley Court, Wandsworth Road",51.46925984,-0.141812513,2020-10-05 13:19:00,2,27,true,false,2013-09-27 16:10:00
613,"Woodstock Grove, Shepherd's Bush",51.50403821,-0.217400093,2020-10-05 13:19:00,19,5,true,false,2013-09-26 17:11:00
614,"Bradmead, Battersea Park",51.47817208,-0.144690541,2020-10-05 13:19:00,1,39,true,false,2013-10-03 11:10:00
615,"Finlay Street, Fulham",51.4768851,-0.215895601,2020-10-05 13:19:00,19,4,true,false,2013-09-27 14:35:00
616,"Aintree Street, Fulham",51.48102131,-0.209973497,2020-10-05 13:19:00,3,20,true,false,1970-01-01 01:00:00
617,"Elysium Place, Fulham",51.47107905,-0.207842908,2020-10-05 13:19:00,3,18,true,false,2013-09-30 09:59:00
618,"Eel Brook Common, Walham Green",51.47625965,-0.193254007,2020-10-05 13:19:00,7,17,true,false,2013-09-30 14:09:00
619,"Irene Road, Parsons Green",51.4737636,-0.197010096,2020-10-05 13:19:00,12,31,true,false,2013-09-30 15:46:00
620,"Surrey Lane, Battersea",51.47518024,-0.167160736,2020-10-05 13:19:00,15,12,true,false,2013-10-01 13:04:00
621,"Wandsworth Town Station, Wandsworth",51.46086446,-0.187427294,2020-10-05 13:19:00,26,7,true,false,2013-10-04 16:08:00
622,"Lansdowne Road, Ladbroke Grove",51.50748124,-0.205535908,2020-10-05 13:19:00,16,13,true,false,2013-10-04 16:48:00
623,"Nantes Close, Wandsworth",51.46193072,-0.180791784,2020-10-05 13:19:00,13,9,true,false,2013-10-07 09:42:00
624,"Courland Grove, Wandsworth Road",51.4729184,-0.132102704,2020-10-05 13:19:00,6,33,true,false,2013-10-08 10:24:00
625,"Queen's Circus, Battersea Park",51.47761941,-0.149551631,2020-10-05 13:19:00,6,19,true,false,2013-10-08 11:18:00
626,"Normand Park, West Kensington",51.48438657,-0.20481514,2020-10-05 13:19:00,6,17,true,false,2013-10-16 11:45:00
627,"Holden Street, Battersea",51.4687905,-0.158230901,2020-10-05 13:19:00,8,10,true,false,2013-10-16 14:50:00
628,"William Morris Way, Sands End",51.46881971,-0.184318843,2020-10-05 13:19:00,18,6,true,false,2013-10-10 15:23:00
629,"Morie Street, Wandsworth",51.45995384,-0.190184054,2020-10-05 13:19:00,10,18,true,false,2013-10-11 09:18:00
630,"Clarence Walk, Stockwell",51.47073264,-0.126994068,2020-10-05 13:19:00,7,20,true,false,2013-10-11 11:25:00
631,"Battersea Park Road, Nine Elms",51.4795017,-0.141770709,2020-10-05 13:19:00,0,23,true,false,2013-10-08 16:15:00
632,"Sheepcote Lane, Battersea",51.47053858,-0.163041605,2020-10-05 13:19:00,16,11,true,false,2013-10-08 09:25:00
633,"Vereker Road, West Kensington",51.48959104,-0.209378594,2020-10-05 13:19:00,5,27,true,false,2013-10-10 12:02:00
634,"Brook Green South, Brook Green",51.49434708,-0.215804559,2020-10-05 13:19:00,13,19,true,false,2013-10-14 10:43:00
635,"Greyhound Road, Hammersmith",51.48606206,-0.214428378,2020-10-05 13:19:00,10,27,true,false,2013-10-14 14:14:00
636,"South Park, Sands End",51.46706414,-0.193502076,2020-10-05 13:19:00,15,13,true,false,2013-10-15 15:12:00
637,"Spencer Park, Wandsworth Common",51.45787019,-0.174691623,2020-10-05 13:19:00,1,23,true,false,2013-10-16 15:28:00
638,"Falcon Road, Clapham Junction",51.46663393,-0.169821175,2020-10-05 13:19:00,1,22,true,false,2013-10-15 11:47:00
639,"Coomer Place, West Kensington",51.48357068,-0.202038682,2020-10-05 13:19:00,19,5,true,false,2013-10-15 12:15:00
640,"Silverthorne Road, Battersea",51.47286577,-0.148059277,2020-10-05 13:19:00,11,16,true,false,2013-10-17 12:47:00
641,"Archbishop's Park, Waterloo",51.49824168,-0.117495865,2020-10-05 13:19:00,10,13,true,false,2013-10-16 13:35:00
642,"Fawcett Close, Battersea",51.46916161,-0.174485792,2020-10-05 13:19:00,9,27,true,false,2013-10-16 15:37:00
643,"All Saints' Road, Portobello",51.5190427,-0.204764421,2020-10-05 13:19:00,15,7,true,false,2013-10-17 12:52:00
644,"Rainville Road, Hammersmith",51.48373225,-0.223852256,2020-10-05 13:19:00,16,20,true,false,2013-10-20 15:16:00
645,"Great Suffolk Street, The Borough",51.50173215,-0.100292412,2020-10-05 13:19:00,13,8,true,false,2013-10-18 16:40:00
646,"Buckingham Gate, Westminster",51.49886563,-0.137424571,2020-10-05 13:19:00,4,12,true,false,2013-10-18 09:19:00
647,"Richmond Way, Shepherd's Bush",51.50035306,-0.217515071,2020-10-05 13:19:00,21,6,true,false,2013-10-21 10:19:00
648,"Peterborough Road, Sands End",51.46904022,-0.19627483,2020-10-05 13:19:00,18,10,true,false,2013-10-21 11:54:00
649,"World's End Place, West Chelsea",51.48180515,-0.18027465,2020-10-05 13:19:00,12,9,true,false,2013-10-21 10:40:00
650,"St. Mark's Road, North Kensington",51.51687069,-0.213872396,2020-10-05 13:19:00,15,6,true,false,2013-10-22 11:42:00
651,"Thorndike Close, West Chelsea",51.48089844,-0.183853573,2020-10-05 13:19:00,6,19,true,false,2013-10-22 12:33:00
652,"Evesham Street, Avondale",51.51148696,-0.218190203,2020-10-05 13:19:00,20,8,true,false,2013-10-15 15:49:00
653,"Simpson Street, Clapham Junction",51.47084722,-0.17070367,2020-10-05 13:19:00,6,19,true,false,2013-10-23 15:51:00
654,"Ashmole Estate, Oval",51.48267821,-0.117661574,2020-10-05 13:19:00,9,24,true,false,2013-10-23 10:20:00
655,"Crabtree Lane, Fulham",51.48294452,-0.219346128,2020-10-05 13:19:00,13,13,true,false,2013-10-24 11:40:00
656,"Broomhouse Lane, Parsons Green",51.46841875,-0.199135704,2020-10-05 13:19:00,15,14,true,false,2013-10-24 12:36:00
657,"Blythe Road West, Shepherd's Bush",51.4996806,-0.221791552,2020-10-05 13:19:00,0,21,true,false,2013-10-24 14:30:00
658,"Ethelburga Estate, Battersea Park",51.47729232,-0.16478637,2020-10-05 13:19:00,6,22,true,false,2013-11-06 09:45:00
659,"Blackfriars Station, St. Paul's",51.511934,-0.10307894,2020-10-05 13:19:00,3,32,true,false,2013-10-25 11:31:00
660,"West Kensington Station, West Kensington",51.49087074,-0.206029743,2020-10-05 13:19:00,11,10,true,false,2013-10-25 13:49:00
661,"All Saints Church, Portobello",51.51632095,-0.202608612,2020-10-05 13:19:00,21,12,true,false,2013-10-27 15:28:00
662,"Phene Street, Chelsea",51.48498496,-0.167919869,2020-10-05 13:19:00,5,19,true,false,2013-10-27 09:38:00
663,"Clarendon Road, Avondale",51.51323001,-0.211593602,2020-10-05 13:19:00,10,11,true,false,2013-10-27 10:34:00
664,"Austin Road, Battersea Park",51.474376,-0.155442787,2020-10-05 13:19:00,4,18,true,false,2013-10-28 12:45:00
665,"Smugglers Way, Wandsworth",51.46108367,-0.191722864,2020-10-05 13:19:00,22,6,true,false,2013-10-28 15:55:00
666,"Olympia Way, Olympia",51.49610093,-0.208158259,2020-10-05 13:19:00,0,37,true,false,2013-10-29 16:18:00
667,"Shepherd's Bush Road North, Shepherd's Bush",51.5015946,-0.222293381,2020-10-05 13:19:00,0,33,true,false,2013-10-30 12:29:00
668,"Ravenscourt Park Station, Hammersmith",51.49422354,-0.236769936,2020-10-05 13:19:00,11,14,true,false,2013-10-30 14:26:00
669,"Teversham Lane, Stockwell",51.47614939,-0.1232585,2020-10-05 13:19:00,16,23,true,false,2013-10-30 15:41:00
670,"Ashley Crescent, Battersea",51.46718562,-0.152248582,2020-10-05 13:19:00,0,28,true,false,2013-10-31 09:44:00
671,"Parsons Green Station, Parsons Green",51.475089,-0.201968,2020-10-05 13:19:00,37,17,true,false,2013-10-31 11:12:00
673,"Hibbert Street, Battersea",51.46517078,-0.18038939,2020-10-05 13:19:00,23,11,true,false,2013-11-01 15:25:00
674,"Carnegie Street, King's Cross",51.53546778,-0.11619105,2020-10-05 13:19:00,19,21,true,false,1970-01-01 01:00:00
675,"Usk Road, Clapham Junction",51.46348914,-0.182126248,2020-10-05 13:19:00,7,21,true,false,2013-11-01 16:12:00
676,"Hartington Road, Stockwell",51.47787084,-0.126874471,2020-10-05 13:19:00,14,21,true,false,2013-11-04 17:00:00
677,"Heath Road, Battersea",51.46866929,-0.146544642,2020-10-05 13:19:00,12,15,true,false,2013-11-03 10:56:00
678,"Esmond Street, Putney",51.46231278,-0.211468596,2020-10-05 13:19:00,11,19,true,false,2013-11-05 12:13:00
679,"Orbel Street, Battersea",51.47453545,-0.170210533,2020-10-05 13:19:00,21,5,true,false,2013-11-05 14:20:00
680,"Westbridge Road, Battersea",51.47768469,-0.170329317,2020-10-05 13:19:00,8,17,true,false,2013-11-05 13:18:00
681,"Bishop's Avenue, Fulham",51.47303687,-0.214749808,2020-10-05 13:19:00,27,19,true,false,2013-11-06 10:24:00
682,"Crisp Road, Hammersmith",51.48810829,-0.22660621,2020-10-05 13:19:00,41,4,true,false,2013-11-06 11:44:00
683,"Dorothy Road, Clapham Junction",51.46506424,-0.163750945,2020-10-05 13:19:00,18,10,true,false,2013-11-06 15:07:00
684,"Neville Gill Close, Wandsworth",51.45475251,-0.195197203,2020-10-05 13:19:00,18,14,true,false,2013-11-07 11:23:00
685,"Osiers Road, Wandsworth",51.46067005,-0.198735357,2020-10-05 13:19:00,4,26,true,false,2013-11-07 12:30:00
686,"Beryl Road, Hammersmith",51.48814438,-0.222456468,2020-10-05 13:19:00,6,20,true,false,2013-11-07 14:46:00
687,"Maclise Road, Olympia",51.49760804,-0.21145598,2020-10-05 13:19:00,11,15,true,false,2013-11-07 15:34:00
688,"Northfields, Wandsworth",51.46095151,-0.20066766,2020-10-05 13:19:00,6,21,true,false,2013-11-08 12:54:00
689,"Spanish Road, Clapham Junction",51.45922541,-0.180884959,2020-10-05 13:19:00,3,26,true,false,2013-11-08 13:43:00
690,"Stanley Grove, Battersea",51.47047503,-0.152130083,2020-10-05 13:19:00,10,13,true,false,2013-11-08 15:31:00
691,"Erin Close, Walham Green",51.47946386,-0.195777222,2020-10-05 13:19:00,21,3,true,false,2013-11-18 08:32:00
692,"Cadogan Close, Victoria Park",51.54211855,-0.028941601,2020-10-05 13:19:00,15,4,true,false,2013-11-11 10:37:00
693,"Felsham Road, Putney",51.464786,-0.215618902,2020-10-05 13:19:00,13,5,true,false,2013-11-09 12:46:00
694,"Putney Rail Station, Putney",51.46071722,-0.216526155,2020-10-05 13:19:00,0,20,true,false,2013-11-09 13:44:00
695,"Islington Green, Angel",51.53638435,-0.102757578,2020-10-05 13:19:00,6,13,true,false,2013-11-11 12:27:00
696,"Charing Cross Hospital, Hammersmith",51.48728535,-0.217995921,2020-10-05 13:19:00,9,12,true,false,2013-11-11 14:27:00
697,"Charlotte Terrace, Angel",51.53639219,-0.112721065,2020-10-05 13:19:00,13,12,true,false,2013-11-12 10:12:00
698,"Shoreditch Court, Haggerston",51.53908372,-0.070329419,2020-10-05 13:19:00,25,8,true,false,2013-11-12 11:05:00
699,"Belford House, Haggerston",51.5366541,-0.07023031,2020-10-05 13:19:00,22,13,true,false,2013-11-12 11:34:00
700,"Battersea Church Road, Battersea",51.47696496,-0.174347066,2020-10-05 13:19:00,0,24,true,false,2013-11-13 11:48:00
701,"Vicarage Crescent, Battersea",51.47287627,-0.176267008,2020-10-05 13:19:00,11,18,true,false,2013-11-13 12:18:00
702,"Durant Street, Bethnal Green",51.52868155,-0.065550321,2020-10-05 13:19:00,7,17,true,false,2013-11-13 12:31:00
